UserId,Qtag,AnsweredDate,Top_user,QId
5501,2.3-gingerbread|samsung-galaxy-gio|sms,2011-12-29 12:56:11.863,5501,17564
8067,amazon-kindle-fire,2011-12-29 16:03:25.850,8067,17578
440,amazon-kindle-fire|rooting,2011-12-29 17:24:23.787,11471,17584
11101,htc-desire|rooting,2011-12-29 14:47:27.173,11101,17587
9160,backup|contacts,2011-12-29 17:58:13.020,9160,17573
3812,amazon-kindle-fire|google-play-store,2011-12-29 19:27:08.533,11471,17338
3415,browser,2011-12-29 22:19:04.027,1465,13052
1789,call-screening|calls,2011-12-29 22:35:25.270,440,17529
482,app-widgets,2011-12-29 23:04:40.350,482,15356
440,call-screening|calls,2011-12-29 23:28:03.353,440,17529
11044,itunes|sync,2011-12-30 08:36:01.513,137,1351
482,adb|amazon-kindle-fire|rooting,2011-12-30 09:31:59.257,482,17606
440,sms,2011-12-30 10:28:48.083,354,1784
11127,picture-frame-widget|samsung-galaxy-s-2,2011-12-30 10:46:28.943,11127,14311
981,adb|amazon-kindle-fire|rooting,2011-12-30 14:13:44.097,482,17606
6464,rooting,2011-12-30 14:42:50.973,6464,17396
981,amazon-kindle-fire|windows,2011-12-30 15:11:23.660,981,17625
6464,2.3-gingerbread|battery|battery-life,2011-12-30 15:39:10.567,6464,17382
3303,titanium-backup,2011-12-30 17:53:01.670,979,17624
6464,adb|unrooting,2011-12-30 18:07:48.367,8481,17582
8481,adb|unrooting,2011-12-30 20:45:54.630,8481,17582
981,application-autoupdate|applications|google-play-store|updates|web-market,2011-12-31 01:36:05.700,981,17639
11147,amazon-kindle-fire,2011-12-31 03:37:17.860,11147,17642
5501,2.1-eclair|calls|headset,2011-12-31 04:02:13.517,5501,17556
475,wi-fi,2011-12-31 07:41:51.420,475,17648
475,samsung-galaxy-nexus|streaming|video-out,2011-12-31 07:52:21.220,9862,17583
440,google-drive|offline|productivity,2011-12-31 13:21:22.370,440,17661
11164,adb,2011-12-31 16:17:53.870,5141,14915
1951,rom,2011-12-31 17:27:31.297,1951,17662
11165,adb|motorola-defy|rooting,2011-12-31 18:46:55.130,11165,16774
9078,google-drive|offline|productivity,2011-12-31 20:03:02.957,440,17661
155,call-screening|calls,2011-12-31 21:03:46.933,440,17529
981,4.0-ice-cream-sandwich|permissions|samsung-galaxy-s|superuser,2011-12-31 21:29:43.230,981,17671
11172,htc-droid-incredible|updates|verizon,2011-12-31 22:45:11.210,1417,3678
11156,2.3-gingerbread|mount|samsung-galaxy-s-2|usb,2012-01-01 08:47:50.530,11156,17660
9160,htc-droid-incredible|updates|verizon,2012-01-01 16:00:25.473,1417,3678
8710,crashes|external-sd|force-close,2012-01-01 18:31:20.460,9195,17643
11189,adb|amazon-kindle-fire|rooting|windows,2012-01-01 22:23:54.137,85,17692
9160,applications|lost-phone|remote-wipe|security,2012-01-02 03:34:53.233,1926,6118
8197,google-play-store,2012-01-02 05:00:59.600,8197,17505
8521,samsung-galaxy-i7500|updates,2012-01-02 07:27:51.073,8521,16260
5342,cyanogenmod|htc-desire-z|sms|vibration,2012-01-02 12:03:38.087,5501,17075
5342,sms,2012-01-02 13:22:30.987,5342,17723
1789,file-transfer,2012-01-02 14:07:18.067,10746,17715
3646,applications|keyboard|malware|security,2012-01-02 15:08:35.523,3646,17728
9160,file-transfer,2012-01-02 17:10:45.133,10746,17715
9006,file-transfer,2012-01-02 17:18:40.090,10746,17715
9078,file-transfer,2012-01-02 18:24:44.007,10746,17715
11209,sms|verizon,2012-01-02 18:31:12.903,11209,11753
11209,google-play-store,2012-01-02 18:50:52.013,8197,17505
11392,wi-fi,2010-03-07 14:37:50.970,11229,17745
11189,sms|verizon,2012-01-02 19:56:03.687,11209,11753
11212,2.2-froyo|files|html,2012-01-02 21:19:29.583,981,4775
11213,wi-fi,2012-01-02 21:33:36.600,11229,17745
3550,apk|google-play-store,2012-01-03 03:38:53.323,17994,12330
3550,documentation,2012-01-03 03:58:21.373,5661,17760
11229,wi-fi,2012-01-03 07:00:22.593,11229,17745
2016,imei|permissions,2012-01-03 07:34:08.100,2016,17765
5661,documentation,2012-01-03 08:07:13.660,5661,17760
11233,imei|permissions,2012-01-03 08:40:04.997,2016,17765
3868,4.0-ice-cream-sandwich|samsung-nexus-s|updates,2012-01-03 09:28:52.200,3868,17271
6969,file-transfer,2012-01-03 10:01:44.440,10746,17715
156,documentation,2012-01-03 11:14:29.363,5661,17760
10746,file-transfer,2012-01-03 12:26:44.463,10746,17715
10840,bugs|cyanogenmod|motorola-milestone|touchscreen,2012-01-03 13:56:43.653,10840,17611
9529,huawei-u8150|services,2012-01-03 15:22:29.357,9529,17783
3646,lock-screens|lost-phone|wallpaper,2012-01-03 15:42:00.027,3646,17778
1465,cyanogenmod|gmail,2012-01-03 16:59:06.237,440,17801
10840,cyanogenmod|gmail,2012-01-03 17:09:28.160,440,17801
1417,htc-droid-incredible|unrooting,2012-01-03 18:25:59.327,1417,17752
1417,charging|motorola-droid|samsung-galaxy-nexus,2012-01-03 18:31:36.003,1167,17759
440,cyanogenmod|gmail,2012-01-03 19:57:44.367,440,17801
294,active-sync|contacts|exchange|sync,2012-01-03 19:58:23.553,7776,16939
11257,3.1-honeycomb|samsung-galaxy-tab-8.9|screenshots,2012-01-03 20:14:17.743,11257,17785
11258,htc-mytouch-3g-slide|sms,2012-01-03 21:02:18.273,1465,6996
9195,crashes|external-sd|force-close,2012-01-03 21:41:13.710,9195,17643
5908,applications|security,2012-01-03 23:43:35.670,11257,7079
482,3.2-honeycomb|asus-eee-pad-transformer|offline|video,2012-01-04 00:48:49.790,482,17347
475,google-play-store|samsung-galaxy-tab,2012-01-04 06:13:30.907,475,17845
11275,bugs|cyanogenmod|motorola-milestone|touchscreen,2012-01-04 09:12:13.813,10840,17611
8197,4.0-ice-cream-sandwich|email|notifications|samsung-galaxy-nexus|sync,2012-01-04 10:40:08.207,8197,17851
6464,3.2-honeycomb|asus-eee-pad-transformer|offline|video,2012-01-04 14:23:18.453,482,17347
3646,google-tv|logitech-revue,2012-01-04 14:42:55.983,3646,17829
1465,4.0-ice-cream-sandwich|samsung-galaxy-nexus|usb-tethering|wifi-tethering,2012-01-04 16:09:13.127,1465,17049
11209,applications|rom|system|titanium-backup,2012-01-04 17:54:25.703,1465,17871
1465,applications|rom|system|titanium-backup,2012-01-04 17:58:27.833,1465,17871
5275,bugs|cyanogenmod|motorola-milestone|touchscreen,2012-01-04 18:31:42.717,10840,17611
11299,skype|video-calling,2012-01-04 20:11:51.907,6052,11593
1465,2.3-gingerbread|link2sd,2012-01-05 00:41:58.480,1465,17891
8197,2.3-gingerbread|link2sd,2012-01-05 04:03:36.810,1465,17891
1417,motorola-droid|stock-android|uninstallation,2012-01-05 04:24:12.133,9160,17866
9160,motorola-droid|stock-android|uninstallation,2012-01-05 05:42:57.273,9160,17866
8197,motorola-milestone,2012-01-05 09:39:29.017,8197,17903
440,motorola-milestone,2012-01-05 10:02:03.200,8197,17903
9921,contacts|international-prefix|samsung-galaxy-s-2,2012-01-05 10:44:33.923,9921,17679
9921,samsung-galaxy-s-2,2012-01-05 10:58:10.700,9921,17910
1262,internal-storage|motorola-droid|sms,2012-01-05 12:40:25.363,1262,12275
9584,motorola-droid|stock-android|uninstallation,2012-01-05 13:58:51.950,9160,17866
3646,2.2-froyo|usb-drivers,2012-01-05 14:28:24.003,3646,17900
440,dropbox,2012-01-05 15:08:24.780,440,17920
3646,amazon-appstore|side-loading,2012-01-05 15:16:34.873,3646,17918
9921,malware|security,2012-01-05 16:53:16.197,9921,17924
11209,google-play-store,2012-01-05 17:38:28.550,11209,17869
11209,bugs|cyanogenmod|motorola-milestone|touchscreen,2012-01-05 17:44:59.817,10840,17611
9862,samsung-galaxy-nexus|streaming|video-out,2012-01-05 18:25:54.800,9862,17583
9172,qr-code,2012-01-05 19:58:30.347,137,1964
11335,google-voice,2012-01-05 21:22:40.973,137,245
482,fm-radio,2012-01-06 03:00:44.530,482,17939
11052,data-monitoring|htc-desire-z,2012-01-06 08:25:00.260,11052,17514
5501,cyanogenmod|htc-desire-z|sms|vibration,2012-01-06 12:14:35.483,5501,17075
267,factory-reset|google-play-store,2012-01-06 13:47:18.670,267,17967
660,open-source,2012-01-06 17:20:23.987,660,17685
11343,2.3-gingerbread|motorola-droid-bionic|tasker,2012-01-06 22:07:53.850,11343,13377
155,1.5-cupcake|search,2012-01-07 03:36:07.543,155,17989
9160,internal-storage|sd-card,2012-01-07 06:11:58.550,9160,17988
6969,malware|security,2012-01-07 13:04:33.230,9921,17924
11042,pdf|touchscreen,2012-01-07 16:02:34.200,11042,17995
11399,3.2-honeycomb|asus-eee-pad-transformer|google-play-store,2012-01-07 22:15:58.123,1465,17019
8641,maps|offline,2012-01-08 02:49:07.013,412,1624
8641,applications|google-maps,2012-01-08 02:57:33.240,8641,9257
11343,recovery-mode|rooting|samsung-galaxy-i7500,2012-01-08 04:19:49.920,11343,17711
1465,samsung-galaxy-ace|sim-unlocking,2012-01-08 04:31:14.727,1465,18017
1465,tethering,2012-01-08 08:33:40.323,10645,17335
11042,itunes,2012-01-08 11:26:53.357,11042,18023
9521,external-sd|factory-reset|htc-desire-s|reboot,2012-01-08 17:34:07.957,1951,18029
11419,external-sd|factory-reset|htc-desire-s|reboot,2012-01-08 17:46:22.477,1951,18029
11209,4.0-ice-cream-sandwich|samsung-galaxy-s,2012-01-08 18:39:19.763,11420,18032
2342,itunes,2012-01-08 20:03:11.547,11042,18023
1951,external-sd|factory-reset|htc-desire-s|reboot,2012-01-08 20:11:28.157,1951,18029
1951,contacts|outlook|sync,2012-01-08 20:19:30.780,156,18028
1880,cache|google-play-store,2012-01-08 21:04:51.390,1880,18043
1465,odin|rom-flashing|samsung-galaxy-s-2,2012-01-08 22:28:59.637,1465,18041
7268,external-sd|factory-reset|htc-desire-s|reboot,2012-01-08 22:50:14.273,1951,18029
7268,contacts|outlook|sync,2012-01-08 23:00:17.813,156,18028
8197,4.0-ice-cream-sandwich|samsung-galaxy-s,2012-01-09 04:36:24.493,11420,18032
11436,contacts|outlook|sync,2012-01-09 08:07:45.870,156,18028
156,contacts|sync,2012-01-09 10:53:06.317,156,18053
156,contacts|outlook|sync,2012-01-09 11:10:22.887,156,18028
11440,external-sd|factory-reset|htc-desire-s|reboot,2012-01-09 11:19:35.930,1951,18029
979,google-reader|offline,2012-01-09 13:06:25.697,9078,18065
3646,applications|google-account|google-play-store,2012-01-09 14:02:52.793,3646,18068
11420,4.0-ice-cream-sandwich|samsung-galaxy-s,2012-01-09 14:52:43.943,11420,18032
1522,google-reader|offline,2012-01-09 15:02:59.917,9078,18065
9078,google-reader|offline,2012-01-09 16:35:41.867,9078,18065
2960,google-play-store,2012-01-09 17:48:41.433,2960,18074
1951,contacts|sync,2012-01-09 17:49:26.080,156,18053
11209,bootloader|multi-user,2012-01-09 18:39:00.530,8463,17483
7268,2g|3g|cellular-radio,2012-01-09 19:28:26.150,5013,9624
8004,data-monitoring|wi-fi,2012-01-09 19:35:06.150,6984,15066
10124,cache|google-play-store,2012-01-09 22:38:56.097,1880,18043
482,email|imap,2012-01-09 23:59:10.583,389,18040
11343,battery|samsung-galaxy-nexus,2012-01-10 00:03:32.327,11343,17146
5342,data-monitoring|wi-fi,2012-01-10 03:19:07.807,6984,15066
11209,link2sd|mount,2012-01-10 07:07:36.163,11209,18098
11471,amazon-kindle-fire|rooting,2012-01-10 12:56:52.083,11471,17584
11471,amazon-kindle-fire|google-play-store,2012-01-10 12:59:37.370,11471,17338
11471,amazon-kindle-fire|swype,2012-01-10 13:46:55.153,11471,17295
11471,amazon-kindle-fire|google-apps,2012-01-10 15:59:46.703,11471,18109
6969,development,2012-01-10 16:07:50.640,3151,18111
1417,development,2012-01-10 16:19:42.493,3151,18111
9052,data-monitoring|wi-fi,2012-01-10 16:29:22.490,6984,15066
11473,htc-desire|photos|sms,2012-01-10 16:51:48.710,1076,17858
9921,chat|google-plus,2012-01-10 17:25:22.407,9921,18122
174,development,2012-01-10 17:35:20.307,3151,18111
11475,keyboard,2012-01-10 17:42:22.060,5099,18112
11209,keyboard,2012-01-10 17:47:57.653,5099,18112
11477,google-hangouts|google-plus,2012-01-10 18:27:11.973,297,14546
11477,init.d|swap,2012-01-10 18:41:06.053,11477,17748
11153,development,2012-01-10 19:27:09.097,3151,18111
3009,keyboard,2012-01-10 20:58:24.753,5099,18112
9400,google-play-store,2012-01-10 21:52:44.957,11209,17869
981,amazon-appstore|applications,2012-01-10 22:14:19.247,981,18143
8004,firewall,2012-01-11 00:36:21.823,8004,18148
6702,development,2012-01-11 00:42:23.670,3151,18111
5099,keyboard,2012-01-11 02:06:08.300,5099,18112
11489,development,2012-01-11 03:05:18.090,3151,18111
501,open-source,2012-01-11 04:12:27.043,660,17685
1951,adb|shell,2012-01-11 04:28:47.877,8004,18153
1951,applications|browser|google-play-store,2012-01-11 04:32:59.867,1951,18133
1465,samsung-galaxy-ace|wi-fi,2012-01-11 05:02:08.127,11820,18168
1465,rooting,2012-01-11 05:08:45.313,1465,18171
8004,adb|shell,2012-01-11 05:17:11.747,8004,18153
11416,cyanogenmod|keyboard|titanium-backup,2012-01-11 10:17:55.433,11416,18177
3141,overheating|tethering,2012-01-11 17:33:34.783,3141,18182
1951,gps|samsung-galaxy-s-2,2012-01-11 18:19:40.303,11343,18192
11416,audio|battery|notifications|samsung-galaxy-s,2012-01-11 18:47:58.527,3,2918
11343,gps|samsung-galaxy-s-2,2012-01-11 21:04:29.820,11343,18192
10133,screenshots,2012-01-11 21:05:29.617,10133,18186
11530,applications,2012-01-12 00:06:22.693,11530,16860
11531,hardware|samsung-galaxy-s-2|system-freeze,2012-01-12 01:18:15.727,10228,16654
11540,hardware|samsung-galaxy-s-2|system-freeze,2012-01-12 10:04:01.387,10228,16654
8370,2.2-froyo|browser,2012-01-12 10:52:52.603,8370,18222
440,2.2-froyo|browser,2012-01-12 11:30:57.780,8370,18222
979,airpush|malware,2012-01-12 12:46:39.063,3646,18232
475,4.0-ice-cream-sandwich|applications,2012-01-12 13:06:25.577,475,18236
3646,airpush|malware,2012-01-12 13:42:36.413,3646,18232
10645,htc-droid-incredible,2012-01-12 14:29:47.120,10645,18116
11551,htc-desire-hd|htc-sense|performance|screen,2012-01-12 15:55:41.527,2056,4676
3646,open-source,2012-01-12 16:01:02.980,3646,18242
11153,open-source,2012-01-12 16:15:20.030,3646,18242
3646,rooting|samsung-galaxy-tab-10,2012-01-12 16:52:54.943,3646,18243
8202,battery|motorola-droid-bionic,2012-01-12 17:54:57.420,8202,16997
11560,system,2012-01-12 18:39:29.563,482,4044
10686,development,2012-01-12 19:04:36.040,3151,18111
11564,buttons|facebook|htc-chacha,2012-01-12 21:29:34.980,10689,11567
10381,dropbox|samsung-galaxy-s-2,2012-01-13 04:46:23.103,10381,18263
5342,google-play-store|wi-fi,2012-01-13 09:16:53.353,8197,18269
8197,google-play-store|wi-fi,2012-01-13 09:29:57.910,8197,18269
11530,buttons,2012-01-13 12:37:25.410,137,1080
981,asus-eee-pad-transformer|charging,2012-01-13 14:19:07.063,981,18285
3646,applications|maps,2012-01-13 14:33:36.607,3646,18273
5132,multi-user|privacy|profiles|user-interface,2012-01-13 16:19:50.050,5132,6693
5132,asus-eee-pad-transformer|gps,2012-01-13 16:38:22.763,6464,16917
5132,4.0-ice-cream-sandwich|applications,2012-01-13 17:05:32.047,475,18236
981,kernel|rooting,2012-01-13 17:31:52.707,981,18299
981,app-widgets|lock-screens,2012-01-13 22:30:29.287,981,18308
3338,text-editor,2012-01-14 02:20:27.103,3338,16473
11595,airpush|malware,2012-01-14 05:26:10.073,3646,18232
11612,command-line|linux,2012-01-14 20:50:43.993,11612,12207
11615,contacts|outlook|sync,2012-01-14 22:07:07.083,156,18028
11617,applications,2012-01-15 00:57:37.823,11617,18348
5387,2.3-gingerbread|music-player,2012-01-15 05:46:00.410,5387,18353
11620,calendar|time-zones,2012-01-15 06:26:15.543,6300,9536
1465,backup|rom-manager,2012-01-15 07:00:57.947,1465,18336
8197,asus-eee-pad-transformer|google-play-store|uninstallation,2012-01-16 04:22:13.883,1465,18373
5908,command-line|shell|sms|terminal,2012-01-16 05:04:06.413,5908,18344
1097,battery|charging|motorola-droid-3,2012-01-16 06:43:04.980,1097,18385
11614,tasker,2012-01-16 10:24:56.530,11614,18352
156,samsung-galaxy-s-2,2012-01-16 13:44:33.360,156,18391
219,2.2-froyo|tethering|usb-tethering|wi-fi|wifi-tethering,2012-01-16 14:54:49.583,11720,18392
1465,asus-eee-pad-transformer|google-play-store|uninstallation,2012-01-16 16:31:04.313,1465,18373
219,asus-eee-pad-transformer|google-play-store|uninstallation,2012-01-16 17:24:54.080,1465,18373
219,samsung-galaxy-5,2012-01-16 17:34:06.377,219,18405
1789,2.2-froyo|tethering|usb-tethering|wi-fi|wifi-tethering,2012-01-16 18:10:56.700,11720,18392
267,google-play-store,2012-01-16 19:01:06.960,267,18412
11664,bugs|htc-wildfire-s|updates,2012-01-16 22:06:23.270,11664,18416
11666,amazon-appstore,2012-01-17 01:40:19.693,137,7982
8197,dictionary,2012-01-17 05:31:18.347,8197,18424
981,asus-eee-pad-transformer|usb-debugging,2012-01-17 13:56:25.553,981,18428
7268,calendar,2012-01-17 21:19:42.847,32510,18331
981,files|images|wallpaper,2012-01-17 22:19:40.500,981,18450
11257,bootloader|multi-user,2012-01-17 23:49:11.213,8463,17483
981,amazon-kindle-fire|browser,2012-01-18 02:10:56.383,981,15753
1951,4.0-ice-cream-sandwich|multitasking|youtube,2012-01-18 15:29:49.443,1951,18469
11720,4.0-ice-cream-sandwich|gmail|sync,2012-01-18 16:15:44.233,11720,18465
9438,4.0-ice-cream-sandwich|multitasking|youtube,2012-01-18 16:29:16.160,1951,18469
1465,odin,2012-01-18 17:57:14.207,1465,18475
1465,custom-roms|root-access|security,2012-01-18 18:37:59.977,1465,18477
11257,4.0-ice-cream-sandwich|gmail|sync,2012-01-18 19:34:06.957,11720,18465
11257,launcher|settings,2012-01-18 19:37:53.170,11257,18468
11257,task-management,2012-01-18 20:13:08.933,11257,18488
3646,huawei-u8150|rooting,2012-01-18 20:28:57.590,3646,18158
1465,task-management,2012-01-18 20:36:30.360,11257,18488
11257,huawei-u8150|rooting,2012-01-18 21:09:55.580,3646,18158
11720,app2sd|samsung-galaxy-ace,2012-01-18 21:25:47.417,11720,18489
6702,calendar,2012-01-18 23:04:22.323,32510,18331
475,4.0-ice-cream-sandwich|ringtone|samsung-nexus-s,2012-01-19 11:03:52.433,475,18510
11720,2.2-froyo|tethering|usb-tethering|wi-fi|wifi-tethering,2012-01-19 11:15:12.217,11720,18392
1663,text-to-speech,2012-01-19 11:41:45.713,1663,16229
10166,4.0-ice-cream-sandwich|file-transfer,2012-01-19 17:22:31.397,5013,15877
981,samsung-galaxy-s-2|screen-brightness,2012-01-19 20:08:56.733,981,18302
1465,samsung-galaxy-mini|wi-fi,2012-01-19 22:10:57.080,5501,18526
10381,wifi-hotspot,2012-01-20 03:36:48.243,209414,172837
5501,samsung-galaxy-mini|wi-fi,2012-01-20 04:19:00.170,5501,18526
6358,google-reader|keyboard,2012-01-20 10:18:22.420,6358,18539
11331,google-play-store|password,2012-01-20 13:52:21.433,11331,18548
1465,google-play-store|password,2012-01-20 16:02:14.483,11331,18548
475,4.0-ice-cream-sandwich|pop3|samsung-galaxy-nexus|stock-email-app,2012-01-20 17:05:00.573,11786,18555
2457,4.0-ice-cream-sandwich|pop3|samsung-galaxy-nexus|stock-email-app,2012-01-20 17:14:52.990,11786,18555
156,rss,2012-01-20 17:54:42.347,156,18559
981,cyanogenmod|firefox-for-android|google-play-store|htc-dream,2012-01-20 19:37:47.953,981,18563
3415,ios|launcher|launcherpro,2012-01-20 19:49:38.367,3065,11244
1167,charging|motorola-droid|samsung-galaxy-nexus,2012-01-20 22:04:07.100,1167,17759
1465,4.0-ice-cream-sandwich|data-monitoring|google-play-music,2012-01-20 22:22:44.490,1465,18570
11343,password|sync,2012-01-21 00:01:11.367,11343,16560
11810,browser|firefox-for-android|ram,2012-01-21 16:29:55.837,11810,18445
2632,documents|google-drive|text-editor,2012-01-21 17:58:14.513,3394,13468
5131,clockworkmod-recovery|cyanogenmod|samsung-galaxy-s-2,2012-01-21 21:21:37.567,5131,18596
11786,4.0-ice-cream-sandwich|pop3|samsung-galaxy-nexus|stock-email-app,2012-01-21 23:00:51.663,11786,18555
11820,samsung-galaxy-ace|wi-fi,2012-01-22 02:41:36.797,11820,18168
981,root-access|superuser,2012-01-22 05:48:30.693,981,18601
5501,applications|google-play-store|paid-apps,2012-01-22 06:46:32.980,5501,18603
11833,attachments|samsung-galaxy-s|sms,2012-01-22 13:29:41.047,594,7644
981,4.0-ice-cream-sandwich|google-maps-navigation|samsung-nexus-s,2012-01-23 02:50:57.857,981,18618
1431,custom-roms|htc-desire|rom-flashing,2012-01-23 14:35:47.110,1951,18641
10,lost-phone|security,2012-01-23 14:48:05.983,10,18644
10908,2.3-gingerbread|gmail|google-account|google-play-store,2012-01-23 14:55:38.537,7813,18643
1951,2.3-gingerbread|gmail|google-account|google-play-store,2012-01-23 15:09:55.550,7813,18643
1951,2.3-gingerbread|dns|ipv6,2012-01-23 15:19:52.013,7819,18639
3522,4.0-ice-cream-sandwich|samsung-galaxy-nexus,2012-01-23 15:34:49.293,3522,17973
112,google-talk,2012-01-23 19:58:34.523,112,15740
1951,custom-roms|htc-desire|rom-flashing,2012-01-23 21:03:38.523,1951,18641
11879,carriers|wifi-tethering,2012-01-24 00:12:30.340,440,16612
981,4.0-ice-cream-sandwich|camera|samsung-galaxy-nexus,2012-01-24 01:01:51.547,981,18666
45,2.3-gingerbread|encryption|openvpn|security,2012-01-24 09:48:29.923,11870,18658
